community,modal_for_l2,n_authors,group_authors,author_share,rank
1047,Biomedical and Clinical Sciences,4,4,1.0,1
1048,Biological Sciences,4,4,1.0,1
1049,Health Sciences,4,4,1.0,1
1050,Biomedical and Clinical Sciences,4,4,1.0,1
1051,Biomedical and Clinical Sciences,4,4,1.0,1
1052,Biomedical and Clinical Sciences,4,4,1.0,1
1053,Biomedical and Clinical Sciences,4,4,1.0,1
1054,Biomedical and Clinical Sciences,4,4,1.0,1
1055,Health Sciences,4,4,1.0,1
1056,Biological Sciences,4,4,1.0,1
1057,Biomedical and Clinical Sciences,4,4,1.0,1
1058,Biomedical and Clinical Sciences,4,4,1.0,1
1059,Psychology,4,4,1.0,1
1060,Health Sciences,4,4,1.0,1
1061,Biomedical and Clinical Sciences,4,4,1.0,1
1062,Biomedical and Clinical Sciences,4,4,1.0,1
1063,Biological Sciences,4,4,1.0,1
1064,Health Sciences,4,4,1.0,1
1065,Biomedical and Clinical Sciences,4,4,1.0,1
1066,Health Sciences,4,4,1.0,1
1067,Biomedical and Clinical Sciences,4,4,1.0,1
1068,Biomedical and Clinical Sciences,4,4,1.0,1
1069,Biological Sciences,4,4,1.0,1
1070,Biological Sciences,4,4,1.0,1
1071,Biomedical and Clinical Sciences,4,4,1.0,1
1072,Biomedical and Clinical Sciences,4,4,1.0,1
1073,Health Sciences,4,4,1.0,1
1074,Biological Sciences,4,4,1.0,1
1075,Biomedical and Clinical Sciences,4,4,1.0,1
1076,Biomedical and Clinical Sciences,4,4,1.0,1
1077,Health Sciences,4,4,1.0,1
1078,Biomedical and Clinical Sciences,4,4,1.0,1
1079,Biomedical and Clinical Sciences,4,4,1.0,1
1080,Biomedical and Clinical Sciences,4,4,1.0,1
1081,Biomedical and Clinical Sciences,4,4,1.0,1
1082,Biological Sciences,4,4,1.0,1
1083,Information and Computing Sciences,4,4,1.0,1
1084,Biological Sciences,4,4,1.0,1
1085,Health Sciences,4,4,1.0,1
1086,Biomedical and Clinical Sciences,4,4,1.0,1
1087,Biomedical and Clinical Sciences,4,4,1.0,1
1088,Psychology,4,4,1.0,1
1089,Biomedical and Clinical Sciences,4,4,1.0,1
1090,Biomedical and Clinical Sciences,4,4,1.0,1
1091,Biomedical and Clinical Sciences,4,4,1.0,1
1092,Biological Sciences,4,4,1.0,1
1093,Biomedical and Clinical Sciences,4,4,1.0,1
1094,Biomedical and Clinical Sciences,4,4,1.0,1
1095,Biomedical and Clinical Sciences,4,4,1.0,1
1096,Biomedical and Clinical Sciences,4,4,1.0,1
1097,Health Sciences,4,4,1.0,1
1098,Biomedical and Clinical Sciences,4,4,1.0,1
1099,Health Sciences,4,4,1.0,1
1100,Biomedical and Clinical Sciences,4,4,1.0,1
1101,Health Sciences,4,4,1.0,1
1102,Biomedical and Clinical Sciences,4,4,1.0,1
1103,Biomedical and Clinical Sciences,4,4,1.0,1
1104,Information and Computing Sciences,4,4,1.0,1
1105,Biomedical and Clinical Sciences,4,4,1.0,1
1106,Biological Sciences,4,4,1.0,1
1107,Health Sciences,4,4,1.0,1
1108,Biomedical and Clinical Sciences,4,4,1.0,1
1109,Health Sciences,4,4,1.0,1
1110,Biomedical and Clinical Sciences,4,4,1.0,1
1111,Biomedical and Clinical Sciences,4,4,1.0,1
1112,Biomedical and Clinical Sciences,4,4,1.0,1
1113,Health Sciences,4,4,1.0,1
1114,Biological Sciences,4,4,1.0,1
1115,Health Sciences,4,4,1.0,1
1116,Engineering,4,4,1.0,1
1117,Biomedical and Clinical Sciences,4,4,1.0,1
1118,Information and Computing Sciences,4,4,1.0,1
1119,Biomedical and Clinical Sciences,4,4,1.0,1
1120,Biomedical and Clinical Sciences,4,4,1.0,1
1121,Biological Sciences,4,4,1.0,1
1122,Biomedical and Clinical Sciences,4,4,1.0,1
1123,Biomedical and Clinical Sciences,4,4,1.0,1
1124,Biomedical and Clinical Sciences,4,4,1.0,1
1125,Biomedical and Clinical Sciences,4,4,1.0,1
1126,Health Sciences,4,4,1.0,1
1127,Biomedical and Clinical Sciences,4,4,1.0,1
1128,Biomedical and Clinical Sciences,4,4,1.0,1
1129,Biomedical and Clinical Sciences,4,4,1.0,1
1130,Biomedical and Clinical Sciences,4,4,1.0,1
1131,Biomedical and Clinical Sciences,4,4,1.0,1
1132,Biomedical and Clinical Sciences,4,4,1.0,1
1133,Biomedical and Clinical Sciences,3,4,0.75,1
1133,Health Sciences,1,4,0.25,2
1134,Biomedical and Clinical Sciences,4,4,1.0,1
1135,Health Sciences,4,4,1.0,1
1136,Biomedical and Clinical Sciences,4,4,1.0,1
1137,Health Sciences,4,4,1.0,1
1138,Health Sciences,4,4,1.0,1
1139,Biomedical and Clinical Sciences,4,4,1.0,1
1140,Biological Sciences,4,4,1.0,1
1141,Biomedical and Clinical Sciences,4,4,1.0,1
1142,Health Sciences,4,4,1.0,1
1143,Biomedical and Clinical Sciences,4,4,1.0,1
1144,Biomedical and Clinical Sciences,4,4,1.0,1
1145,Biomedical and Clinical Sciences,4,4,1.0,1
1146,Biomedical and Clinical Sciences,4,4,1.0,1
1147,Biomedical and Clinical Sciences,4,4,1.0,1
1148,Biological Sciences,4,4,1.0,1
1149,Biomedical and Clinical Sciences,4,4,1.0,1
1150,Biological Sciences,4,4,1.0,1
1151,Biological Sciences,4,4,1.0,1
1152,Biomedical and Clinical Sciences,4,4,1.0,1
1153,Biomedical and Clinical Sciences,4,4,1.0,1
1154,Biomedical and Clinical Sciences,4,4,1.0,1
1155,Biological Sciences,4,4,1.0,1
1156,"Agricultural, Veterinary and Food Sciences",3,4,0.75,1
1156,Health Sciences,1,4,0.25,2
1157,Biomedical and Clinical Sciences,4,4,1.0,1
1158,Biomedical and Clinical Sciences,4,4,1.0,1
1159,Health Sciences,4,4,1.0,1
1160,Biomedical and Clinical Sciences,4,4,1.0,1
1161,Biomedical and Clinical Sciences,4,4,1.0,1
1162,Biomedical and Clinical Sciences,2,4,0.5,1
1162,Health Sciences,2,4,0.5,2
1163,Biomedical and Clinical Sciences,4,4,1.0,1
1164,Environmental Sciences,4,4,1.0,1
1165,Health Sciences,4,4,1.0,1
1166,Mathematical Sciences,4,4,1.0,1
1167,Biomedical and Clinical Sciences,4,4,1.0,1
1168,Health Sciences,4,4,1.0,1
1169,Biomedical and Clinical Sciences,4,4,1.0,1
1170,Biomedical and Clinical Sciences,4,4,1.0,1
1171,Biological Sciences,4,4,1.0,1
1172,Biomedical and Clinical Sciences,4,4,1.0,1
1173,Biomedical and Clinical Sciences,4,4,1.0,1
1174,Biomedical and Clinical Sciences,4,4,1.0,1
1175,Biomedical and Clinical Sciences,4,4,1.0,1
1176,Biomedical and Clinical Sciences,4,4,1.0,1
1177,Health Sciences,4,4,1.0,1
1178,Biomedical and Clinical Sciences,4,4,1.0,1
1179,Biomedical and Clinical Sciences,4,4,1.0,1
1180,Health Sciences,4,4,1.0,1
1181,Biological Sciences,4,4,1.0,1
1182,Biological Sciences,4,4,1.0,1
1183,Biomedical and Clinical Sciences,4,4,1.0,1
1184,Health Sciences,4,4,1.0,1
1185,Biomedical and Clinical Sciences,4,4,1.0,1
1186,Health Sciences,4,4,1.0,1
1187,Biomedical and Clinical Sciences,4,4,1.0,1
1188,Biological Sciences,4,4,1.0,1
1189,Biological Sciences,4,4,1.0,1
1190,Biomedical and Clinical Sciences,4,4,1.0,1
1191,Biomedical and Clinical Sciences,4,4,1.0,1
1192,Biomedical and Clinical Sciences,4,4,1.0,1
1193,Biological Sciences,4,4,1.0,1
1194,Biomedical and Clinical Sciences,4,4,1.0,1
1195,Biomedical and Clinical Sciences,4,4,1.0,1
1196,Biomedical and Clinical Sciences,4,4,1.0,1
1197,Health Sciences,4,4,1.0,1
1198,Health Sciences,4,4,1.0,1
1199,Biomedical and Clinical Sciences,4,4,1.0,1
1200,Biomedical and Clinical Sciences,4,4,1.0,1
1201,Health Sciences,4,4,1.0,1
1202,Biomedical and Clinical Sciences,4,4,1.0,1
1203,Biomedical and Clinical Sciences,4,4,1.0,1
1204,Biomedical and Clinical Sciences,4,4,1.0,1
1205,Health Sciences,4,4,1.0,1
1206,Biomedical and Clinical Sciences,4,4,1.0,1
1207,Biomedical and Clinical Sciences,4,4,1.0,1
1208,Biomedical and Clinical Sciences,4,4,1.0,1
1209,Biomedical and Clinical Sciences,4,4,1.0,1
1210,Biomedical and Clinical Sciences,4,4,1.0,1
1211,Biomedical and Clinical Sciences,4,4,1.0,1
1212,Biomedical and Clinical Sciences,4,4,1.0,1
1213,Biomedical and Clinical Sciences,4,4,1.0,1
1214,Health Sciences,4,4,1.0,1
1215,Psychology,4,4,1.0,1
1216,Biological Sciences,4,4,1.0,1
1217,Psychology,4,4,1.0,1
1218,Biomedical and Clinical Sciences,4,4,1.0,1
1219,Biomedical and Clinical Sciences,4,4,1.0,1
1220,Biomedical and Clinical Sciences,4,4,1.0,1
1221,Biomedical and Clinical Sciences,4,4,1.0,1
1222,Health Sciences,4,4,1.0,1
1223,Biomedical and Clinical Sciences,4,4,1.0,1
1224,Health Sciences,4,4,1.0,1
1225,Biomedical and Clinical Sciences,4,4,1.0,1
1226,Biomedical and Clinical Sciences,4,4,1.0,1
1227,Biomedical and Clinical Sciences,4,4,1.0,1
1228,Biomedical and Clinical Sciences,4,4,1.0,1
1229,Information and Computing Sciences,4,4,1.0,1
1230,Biomedical and Clinical Sciences,4,4,1.0,1
1231,Health Sciences,4,4,1.0,1
1232,Biomedical and Clinical Sciences,4,4,1.0,1
1233,Health Sciences,4,4,1.0,1
1234,Health Sciences,4,4,1.0,1
1235,Biomedical and Clinical Sciences,4,4,1.0,1
1236,Biological Sciences,4,4,1.0,1
1237,Health Sciences,4,4,1.0,1
1238,Health Sciences,3,3,1.0,1
1239,Biomedical and Clinical Sciences,3,3,1.0,1
1240,Biological Sciences,3,3,1.0,1
1241,Health Sciences,3,3,1.0,1
1242,Biomedical and Clinical Sciences,3,3,1.0,1
1243,Biomedical and Clinical Sciences,3,3,1.0,1
1244,Biomedical and Clinical Sciences,3,3,1.0,1
1245,Biomedical and Clinical Sciences,2,3,0.6666666666666666,1
1245,Biological Sciences,1,3,0.3333333333333333,2
1246,Health Sciences,3,3,1.0,1
1247,Biological Sciences,3,3,1.0,1
1248,Biological Sciences,3,3,1.0,1
1249,Biomedical and Clinical Sciences,3,3,1.0,1
1250,Health Sciences,3,3,1.0,1
1251,Law and Legal Studies,3,3,1.0,1
1252,Biological Sciences,3,3,1.0,1
1253,Biomedical and Clinical Sciences,3,3,1.0,1
1254,Biological Sciences,3,3,1.0,1
1255,Biomedical and Clinical Sciences,3,3,1.0,1
1256,Mathematical Sciences,3,3,1.0,1
1257,Biomedical and Clinical Sciences,3,3,1.0,1
1258,Biomedical and Clinical Sciences,3,3,1.0,1
1259,Biomedical and Clinical Sciences,3,3,1.0,1
1260,Biomedical and Clinical Sciences,3,3,1.0,1
1261,Biomedical and Clinical Sciences,3,3,1.0,1
1262,Biological Sciences,3,3,1.0,1
1263,Health Sciences,3,3,1.0,1
1264,Health Sciences,2,3,0.6666666666666666,1
1264,Biomedical and Clinical Sciences,1,3,0.3333333333333333,2
1265,Health Sciences,3,3,1.0,1
1266,Biomedical and Clinical Sciences,3,3,1.0,1
1267,Biomedical and Clinical Sciences,3,3,1.0,1
1268,Biomedical and Clinical Sciences,3,3,1.0,1
1269,Biomedical and Clinical Sciences,3,3,1.0,1
1270,Biomedical and Clinical Sciences,3,3,1.0,1
1271,Biological Sciences,3,3,1.0,1
1272,Biomedical and Clinical Sciences,3,3,1.0,1
1273,Biomedical and Clinical Sciences,3,3,1.0,1
1274,Biomedical and Clinical Sciences,3,3,1.0,1
1275,Health Sciences,3,3,1.0,1
1276,Psychology,3,3,1.0,1
1277,Psychology,3,3,1.0,1
1278,Biomedical and Clinical Sciences,3,3,1.0,1
1279,Information and Computing Sciences,3,3,1.0,1
1280,Biomedical and Clinical Sciences,3,3,1.0,1
1281,Biomedical and Clinical Sciences,3,3,1.0,1
1282,Biomedical and Clinical Sciences,3,3,1.0,1
1283,Biological Sciences,3,3,1.0,1
1284,Biological Sciences,3,3,1.0,1
1285,Information and Computing Sciences,3,3,1.0,1
1286,Biological Sciences,3,3,1.0,1
1287,Biological Sciences,3,3,1.0,1
1288,Biomedical and Clinical Sciences,3,3,1.0,1
1289,Biological Sciences,3,3,1.0,1
1290,Biomedical and Clinical Sciences,3,3,1.0,1
1291,Engineering,3,3,1.0,1
1292,Biological Sciences,3,3,1.0,1
1293,Biomedical and Clinical Sciences,3,3,1.0,1
1294,Biomedical and Clinical Sciences,3,3,1.0,1
1295,Biological Sciences,3,3,1.0,1
1296,Biological Sciences,3,3,1.0,1
1297,Biomedical and Clinical Sciences,3,3,1.0,1
1298,Biological Sciences,3,3,1.0,1
1299,Information and Computing Sciences,3,3,1.0,1
1300,Psychology,3,3,1.0,1
1301,Biomedical and Clinical Sciences,3,3,1.0,1
1302,Biomedical and Clinical Sciences,3,3,1.0,1
1303,Biomedical and Clinical Sciences,3,3,1.0,1
1304,Biomedical and Clinical Sciences,3,3,1.0,1
1305,Biomedical and Clinical Sciences,3,3,1.0,1
1306,Biological Sciences,3,3,1.0,1
1307,Biomedical and Clinical Sciences,3,3,1.0,1
1308,Biomedical and Clinical Sciences,3,3,1.0,1
1309,Biological Sciences,3,3,1.0,1
1310,Biomedical and Clinical Sciences,3,3,1.0,1
1311,Biomedical and Clinical Sciences,3,3,1.0,1
1312,Biomedical and Clinical Sciences,3,3,1.0,1
1313,Biological Sciences,3,3,1.0,1
1314,Biomedical and Clinical Sciences,3,3,1.0,1
1315,Biomedical and Clinical Sciences,3,3,1.0,1
1316,Biomedical and Clinical Sciences,3,3,1.0,1
1317,"Agricultural, Veterinary and Food Sciences",3,3,1.0,1
1318,Biomedical and Clinical Sciences,3,3,1.0,1
1319,Biomedical and Clinical Sciences,3,3,1.0,1
1320,Biomedical and Clinical Sciences,3,3,1.0,1
1321,Biomedical and Clinical Sciences,3,3,1.0,1
1322,Biomedical and Clinical Sciences,3,3,1.0,1
1323,Biomedical and Clinical Sciences,3,3,1.0,1
1324,Biomedical and Clinical Sciences,3,3,1.0,1
1325,Biological Sciences,3,3,1.0,1
1326,Biomedical and Clinical Sciences,3,3,1.0,1
1327,Biomedical and Clinical Sciences,3,3,1.0,1
1328,Health Sciences,3,3,1.0,1
1329,Biomedical and Clinical Sciences,3,3,1.0,1
1330,Biological Sciences,3,3,1.0,1
1331,Health Sciences,3,3,1.0,1
1332,Biomedical and Clinical Sciences,3,3,1.0,1
1333,Biomedical and Clinical Sciences,3,3,1.0,1
1334,Biomedical and Clinical Sciences,3,3,1.0,1
1335,Biomedical and Clinical Sciences,3,3,1.0,1
1336,Biological Sciences,3,3,1.0,1
1337,Health Sciences,3,3,1.0,1
1338,Chemical Sciences,3,3,1.0,1
1339,Biomedical and Clinical Sciences,3,3,1.0,1
1340,Environmental Sciences,3,3,1.0,1
1341,Biomedical and Clinical Sciences,3,3,1.0,1
1342,Biomedical and Clinical Sciences,3,3,1.0,1
1343,Biological Sciences,3,3,1.0,1
1344,Information and Computing Sciences,3,3,1.0,1
1345,Biomedical and Clinical Sciences,3,3,1.0,1
1346,Biomedical and Clinical Sciences,3,3,1.0,1
1347,Biomedical and Clinical Sciences,3,3,1.0,1
1348,Biomedical and Clinical Sciences,3,3,1.0,1
1349,Biomedical and Clinical Sciences,3,3,1.0,1
1350,Health Sciences,3,3,1.0,1
1351,Health Sciences,3,3,1.0,1
1352,Biomedical and Clinical Sciences,3,3,1.0,1
1353,Health Sciences,3,3,1.0,1
1354,Biomedical and Clinical Sciences,3,3,1.0,1
1355,Biomedical and Clinical Sciences,3,3,1.0,1
1356,Biomedical and Clinical Sciences,3,3,1.0,1
1357,Biological Sciences,3,3,1.0,1
1358,Biological Sciences,3,3,1.0,1
1359,Health Sciences,3,3,1.0,1
1360,Biological Sciences,3,3,1.0,1
1361,Health Sciences,3,3,1.0,1
1362,Biological Sciences,3,3,1.0,1
1363,Biological Sciences,3,3,1.0,1
1364,Biological Sciences,3,3,1.0,1
1365,Mathematical Sciences,3,3,1.0,1
1366,Biomedical and Clinical Sciences,3,3,1.0,1
1367,Biomedical and Clinical Sciences,3,3,1.0,1
1368,Biomedical and Clinical Sciences,3,3,1.0,1
1369,Biomedical and Clinical Sciences,3,3,1.0,1
1370,Biomedical and Clinical Sciences,3,3,1.0,1
1371,Biomedical and Clinical Sciences,3,3,1.0,1
1372,Health Sciences,3,3,1.0,1
1373,"Agricultural, Veterinary and Food Sciences",3,3,1.0,1
1374,Biomedical and Clinical Sciences,3,3,1.0,1
1375,Biomedical and Clinical Sciences,3,3,1.0,1
1376,Biomedical and Clinical Sciences,3,3,1.0,1
1377,Biological Sciences,3,3,1.0,1
1378,Biomedical and Clinical Sciences,3,3,1.0,1
1379,Biomedical and Clinical Sciences,3,3,1.0,1
1380,Biomedical and Clinical Sciences,3,3,1.0,1
1381,Health Sciences,3,3,1.0,1
1382,Biological Sciences,3,3,1.0,1
1383,Health Sciences,3,3,1.0,1
1384,Health Sciences,3,3,1.0,1
1385,Biomedical and Clinical Sciences,3,3,1.0,1
1386,Biomedical and Clinical Sciences,3,3,1.0,1
1387,Health Sciences,3,3,1.0,1
1388,Health Sciences,3,3,1.0,1
1389,Biomedical and Clinical Sciences,3,3,1.0,1
1390,Information and Computing Sciences,3,3,1.0,1
1391,Health Sciences,3,3,1.0,1
1392,Health Sciences,3,3,1.0,1
1393,Health Sciences,3,3,1.0,1
1394,Information and Computing Sciences,3,3,1.0,1
1395,Information and Computing Sciences,3,3,1.0,1
1396,Mathematical Sciences,2,3,0.6666666666666666,1
1396,Economics,1,3,0.3333333333333333,2
1397,Biological Sciences,3,3,1.0,1
1398,Biomedical and Clinical Sciences,3,3,1.0,1
1399,Biomedical and Clinical Sciences,3,3,1.0,1
1400,Biomedical and Clinical Sciences,3,3,1.0,1
1401,Biological Sciences,3,3,1.0,1
1402,Biological Sciences,3,3,1.0,1
1403,Biomedical and Clinical Sciences,2,3,0.6666666666666666,1
1403,Biological Sciences,1,3,0.3333333333333333,2
1404,Biomedical and Clinical Sciences,3,3,1.0,1
1405,Biomedical and Clinical Sciences,3,3,1.0,1
1406,Biomedical and Clinical Sciences,3,3,1.0,1
1407,Biomedical and Clinical Sciences,3,3,1.0,1
1408,Biomedical and Clinical Sciences,3,3,1.0,1
1409,Biomedical and Clinical Sciences,3,3,1.0,1
1410,Biomedical and Clinical Sciences,3,3,1.0,1
1411,Biomedical and Clinical Sciences,3,3,1.0,1
1412,Biomedical and Clinical Sciences,3,3,1.0,1
1413,Health Sciences,3,3,1.0,1
1414,Biomedical and Clinical Sciences,3,3,1.0,1
1415,Biomedical and Clinical Sciences,3,3,1.0,1
1416,Biomedical and Clinical Sciences,3,3,1.0,1
1417,Biomedical and Clinical Sciences,3,3,1.0,1
1418,Biomedical and Clinical Sciences,3,3,1.0,1
1419,Biomedical and Clinical Sciences,3,3,1.0,1
1420,Biomedical and Clinical Sciences,3,3,1.0,1
1421,Information and Computing Sciences,3,3,1.0,1
1422,Biological Sciences,3,3,1.0,1
1423,Health Sciences,3,3,1.0,1
1424,Biomedical and Clinical Sciences,3,3,1.0,1
1425,Biomedical and Clinical Sciences,3,3,1.0,1
1426,Psychology,3,3,1.0,1
1427,Biomedical and Clinical Sciences,3,3,1.0,1
1428,Biomedical and Clinical Sciences,3,3,1.0,1
1429,Biomedical and Clinical Sciences,3,3,1.0,1
1430,Biological Sciences,3,3,1.0,1
1431,Biomedical and Clinical Sciences,3,3,1.0,1
1432,Biological Sciences,2,3,0.6666666666666666,1
1432,Health Sciences,1,3,0.3333333333333333,2
1433,Health Sciences,3,3,1.0,1
1434,Health Sciences,3,3,1.0,1
1435,Biomedical and Clinical Sciences,3,3,1.0,1
1436,Health Sciences,3,3,1.0,1
1437,Biological Sciences,3,3,1.0,1
1438,Biomedical and Clinical Sciences,3,3,1.0,1
1439,Biological Sciences,3,3,1.0,1
1440,Biomedical and Clinical Sciences,3,3,1.0,1
1441,Biological Sciences,3,3,1.0,1
1442,Biomedical and Clinical Sciences,3,3,1.0,1
1443,Biomedical and Clinical Sciences,3,3,1.0,1
1444,Biomedical and Clinical Sciences,3,3,1.0,1
1445,Information and Computing Sciences,3,3,1.0,1
1446,Health Sciences,3,3,1.0,1
1447,Biomedical and Clinical Sciences,3,3,1.0,1
1448,Biomedical and Clinical Sciences,3,3,1.0,1
1449,Health Sciences,3,3,1.0,1
1450,Health Sciences,3,3,1.0,1
1451,Biomedical and Clinical Sciences,3,3,1.0,1
1452,Biomedical and Clinical Sciences,3,3,1.0,1
1453,Biomedical and Clinical Sciences,3,3,1.0,1
1454,Health Sciences,3,3,1.0,1
1455,Biomedical and Clinical Sciences,3,3,1.0,1
1456,Biological Sciences,3,3,1.0,1
1457,Biomedical and Clinical Sciences,3,3,1.0,1
1458,Health Sciences,3,3,1.0,1
1459,Health Sciences,3,3,1.0,1
1460,Psychology,3,3,1.0,1
1461,Biomedical and Clinical Sciences,3,3,1.0,1
1462,Biomedical and Clinical Sciences,3,3,1.0,1
1463,Biomedical and Clinical Sciences,3,3,1.0,1
1464,Biomedical and Clinical Sciences,3,3,1.0,1
1465,Biomedical and Clinical Sciences,3,3,1.0,1
1466,Biomedical and Clinical Sciences,2,2,1.0,1
1467,Biological Sciences,2,2,1.0,1
1468,Biomedical and Clinical Sciences,2,2,1.0,1
1469,Biomedical and Clinical Sciences,2,2,1.0,1
1470,Biomedical and Clinical Sciences,2,2,1.0,1
1471,Biomedical and Clinical Sciences,2,2,1.0,1
1472,Biomedical and Clinical Sciences,2,2,1.0,1
1473,Biomedical and Clinical Sciences,2,2,1.0,1
1474,Psychology,2,2,1.0,1
1475,Biomedical and Clinical Sciences,2,2,1.0,1
1476,Biomedical and Clinical Sciences,2,2,1.0,1
1477,Biomedical and Clinical Sciences,2,2,1.0,1
1478,Information and Computing Sciences,2,2,1.0,1
1479,Biomedical and Clinical Sciences,2,2,1.0,1
1480,Health Sciences,2,2,1.0,1
1481,Biomedical and Clinical Sciences,2,2,1.0,1
1482,Biomedical and Clinical Sciences,2,2,1.0,1
1483,Biomedical and Clinical Sciences,2,2,1.0,1
1484,Health Sciences,2,2,1.0,1
1485,Biomedical and Clinical Sciences,2,2,1.0,1
1486,Biological Sciences,2,2,1.0,1
1487,Biomedical and Clinical Sciences,2,2,1.0,1
1488,Mathematical Sciences,2,2,1.0,1
1489,Biomedical and Clinical Sciences,2,2,1.0,1
1490,Health Sciences,2,2,1.0,1
1491,Engineering,2,2,1.0,1
1492,Biological Sciences,2,2,1.0,1
1493,Health Sciences,2,2,1.0,1
1494,Biomedical and Clinical Sciences,2,2,1.0,1
1495,Biomedical and Clinical Sciences,2,2,1.0,1
1496,Biomedical and Clinical Sciences,2,2,1.0,1
1497,Biomedical and Clinical Sciences,2,2,1.0,1
1498,Biological Sciences,2,2,1.0,1
1499,Biomedical and Clinical Sciences,2,2,1.0,1
1500,Biological Sciences,2,2,1.0,1
1501,Biomedical and Clinical Sciences,2,2,1.0,1
1502,Biomedical and Clinical Sciences,2,2,1.0,1
1503,Health Sciences,2,2,1.0,1
1504,Biomedical and Clinical Sciences,2,2,1.0,1
1505,Biomedical and Clinical Sciences,2,2,1.0,1
1506,Biological Sciences,2,2,1.0,1
1507,Biomedical and Clinical Sciences,2,2,1.0,1
1508,Biomedical and Clinical Sciences,2,2,1.0,1
1509,Biomedical and Clinical Sciences,2,2,1.0,1
1510,Biological Sciences,2,2,1.0,1
1511,Biomedical and Clinical Sciences,2,2,1.0,1
1512,Biomedical and Clinical Sciences,2,2,1.0,1
1513,Biomedical and Clinical Sciences,2,2,1.0,1
1514,Health Sciences,2,2,1.0,1
1515,Biomedical and Clinical Sciences,2,2,1.0,1
1516,Biological Sciences,2,2,1.0,1
1517,Biomedical and Clinical Sciences,2,2,1.0,1
1518,Health Sciences,2,2,1.0,1
1519,Biomedical and Clinical Sciences,2,2,1.0,1
1520,Biomedical and Clinical Sciences,2,2,1.0,1
1521,Biological Sciences,1,2,0.5,1
1521,Biomedical and Clinical Sciences,1,2,0.5,2
1522,Biological Sciences,2,2,1.0,1
1523,Health Sciences,2,2,1.0,1
1524,Biomedical and Clinical Sciences,2,2,1.0,1
1525,Biomedical and Clinical Sciences,2,2,1.0,1
1526,"Agricultural, Veterinary and Food Sciences",2,2,1.0,1
1527,Biomedical and Clinical Sciences,2,2,1.0,1
1528,Health Sciences,2,2,1.0,1
1529,Information and Computing Sciences,2,2,1.0,1
1530,Biomedical and Clinical Sciences,2,2,1.0,1
1531,Biomedical and Clinical Sciences,2,2,1.0,1
1532,Health Sciences,2,2,1.0,1
1533,Biomedical and Clinical Sciences,2,2,1.0,1
1534,Biomedical and Clinical Sciences,2,2,1.0,1
1535,Health Sciences,2,2,1.0,1
1536,Biomedical and Clinical Sciences,2,2,1.0,1
1537,Health Sciences,2,2,1.0,1
1538,Biological Sciences,2,2,1.0,1
1539,Biomedical and Clinical Sciences,2,2,1.0,1
1540,Information and Computing Sciences,2,2,1.0,1
1541,Biological Sciences,2,2,1.0,1
1542,Biomedical and Clinical Sciences,2,2,1.0,1
1543,Mathematical Sciences,2,2,1.0,1
1544,Biomedical and Clinical Sciences,2,2,1.0,1
1545,Biomedical and Clinical Sciences,2,2,1.0,1
1546,Biological Sciences,2,2,1.0,1
1547,Biomedical and Clinical Sciences,2,2,1.0,1
1548,Health Sciences,2,2,1.0,1
1549,Biological Sciences,2,2,1.0,1
1550,Biomedical and Clinical Sciences,2,2,1.0,1
1551,Biological Sciences,2,2,1.0,1
1552,Health Sciences,2,2,1.0,1
1553,Biological Sciences,2,2,1.0,1
1554,Biomedical and Clinical Sciences,2,2,1.0,1
1555,Health Sciences,2,2,1.0,1
1556,Biomedical and Clinical Sciences,2,2,1.0,1
1557,Health Sciences,2,2,1.0,1
1558,Psychology,2,2,1.0,1
1559,Health Sciences,2,2,1.0,1
1560,Biomedical and Clinical Sciences,2,2,1.0,1
1561,Biomedical and Clinical Sciences,2,2,1.0,1
1562,Health Sciences,2,2,1.0,1
1563,Health Sciences,2,2,1.0,1
1564,Biomedical and Clinical Sciences,2,2,1.0,1
1565,Biomedical and Clinical Sciences,2,2,1.0,1
1566,Biological Sciences,2,2,1.0,1
1567,Biomedical and Clinical Sciences,2,2,1.0,1
1568,Biomedical and Clinical Sciences,2,2,1.0,1
1569,Biomedical and Clinical Sciences,2,2,1.0,1
1570,Health Sciences,2,2,1.0,1
1571,Health Sciences,2,2,1.0,1
1572,Health Sciences,2,2,1.0,1
1573,Biomedical and Clinical Sciences,2,2,1.0,1
1574,Biomedical and Clinical Sciences,2,2,1.0,1
1575,Biomedical and Clinical Sciences,2,2,1.0,1
1576,Biological Sciences,1,2,0.5,1
1576,Health Sciences,1,2,0.5,2
1577,Health Sciences,2,2,1.0,1
1578,Health Sciences,2,2,1.0,1
1579,Biomedical and Clinical Sciences,2,2,1.0,1
1580,Health Sciences,2,2,1.0,1
1581,Biological Sciences,2,2,1.0,1
1582,Biological Sciences,2,2,1.0,1
1583,Biomedical and Clinical Sciences,2,2,1.0,1
1584,Biological Sciences,2,2,1.0,1
1585,Information and Computing Sciences,2,2,1.0,1
1586,Health Sciences,2,2,1.0,1
1587,Biomedical and Clinical Sciences,2,2,1.0,1
1588,Biomedical and Clinical Sciences,2,2,1.0,1
1589,Biological Sciences,2,2,1.0,1
1590,Biomedical and Clinical Sciences,2,2,1.0,1
1591,Human Society,2,2,1.0,1
1592,Biomedical and Clinical Sciences,2,2,1.0,1
1593,Biomedical and Clinical Sciences,2,2,1.0,1
1594,Health Sciences,2,2,1.0,1
1595,Biomedical and Clinical Sciences,2,2,1.0,1
