community,modal_for_l4,n_authors,group_authors,author_share,rank
120,Biomedical Engineering,6,25,0.24,2
120,Health Services and Systems,6,25,0.24,3
120,Ophthalmology and Optometry,6,25,0.24,4
121,Ophthalmology and Optometry,12,25,0.48,1
121,Cardiovascular Medicine and Haematology,7,25,0.28,2
121,Health Services and Systems,6,25,0.24,3
122,Biochemistry and Cell Biology,18,24,0.75,1
122,Epidemiology,4,24,0.16666666666666666,2
122,Clinical Sciences,2,24,0.08333333333333333,3
123,Reproductive Medicine,19,24,0.7916666666666666,1
123,Epidemiology,5,24,0.20833333333333334,2
124,Immunology,23,23,1.0,1
125,Medical Physiology,12,23,0.5217391304347826,1
125,Epidemiology,6,23,0.2608695652173913,2
125,Clinical Sciences,5,23,0.21739130434782608,3
126,Cardiovascular Medicine and Haematology,11,23,0.4782608695652174,1
126,Biomedical Engineering,8,23,0.34782608695652173,2
126,Nutrition and Dietetics,3,23,0.13043478260869565,3
126,Clinical Sciences,1,23,0.043478260869565216,4
127,Clinical Sciences,21,22,0.9545454545454546,1
127,Biochemistry and Cell Biology,1,22,0.045454545454545456,2
128,Neurosciences,8,22,0.36363636363636365,1
128,Clinical Sciences,7,22,0.3181818181818182,2
128,Epidemiology,7,22,0.3181818181818182,3
129,Biological Psychology,10,21,0.47619047619047616,1
129,Epidemiology,5,21,0.23809523809523808,2
129,Clinical Sciences,4,21,0.19047619047619047,3
129,Unclassified,2,21,0.09523809523809523,4
130,Clinical Sciences,13,21,0.6190476190476191,1
130,Epidemiology,8,21,0.38095238095238093,2
131,Health Services and Systems,13,21,0.6190476190476191,1
131,Epidemiology,4,21,0.19047619047619047,2
131,Nutrition and Dietetics,4,21,0.19047619047619047,3
132,Cardiovascular Medicine and Haematology,11,21,0.5238095238095238,1
132,Genetics,10,21,0.47619047619047616,2
133,Clinical Sciences,13,21,0.6190476190476191,1
133,Epidemiology,8,21,0.38095238095238093,2
134,Pharmacology and Pharmaceutical Sciences,21,21,1.0,1
135,Bioinformatics and Computational Biology,14,21,0.6666666666666666,1
135,Genetics,6,21,0.2857142857142857,2
135,Clinical Sciences,1,21,0.047619047619047616,3
136,Clinical Sciences,18,21,0.8571428571428571,1
136,Cardiovascular Medicine and Haematology,3,21,0.14285714285714285,2
137,Dentistry,12,21,0.5714285714285714,1
137,Immunology,6,21,0.2857142857142857,2
137,Genetics,3,21,0.14285714285714285,3
138,Epidemiology,13,20,0.65,1
138,Oncology and Carcinogenesis,4,20,0.2,2
138,Clinical Sciences,3,20,0.15,3
139,Genetics,7,20,0.35,1
139,Cardiovascular Medicine and Haematology,6,20,0.3,2
139,Epidemiology,4,20,0.2,3
139,Public Health,3,20,0.15,4
140,Epidemiology,18,20,0.9,1
140,Clinical Sciences,2,20,0.1,2
141,Clinical Sciences,20,20,1.0,1
142,Epidemiology,8,20,0.4,1
142,Oncology and Carcinogenesis,6,20,0.3,2
142,Biochemistry and Cell Biology,4,20,0.2,3
142,Nutrition and Dietetics,2,20,0.1,4
143,Medical Biochemistry and Metabolomics,8,19,0.42105263157894735,1
143,Genetics,5,19,0.2631578947368421,2
143,Clinical Sciences,4,19,0.21052631578947367,3
143,Biochemistry and Cell Biology,1,19,0.05263157894736842,4
143,Pollution and Contamination,1,19,0.05263157894736842,5
144,Clinical and Health Psychology,10,19,0.5263157894736842,1
144,Data Management and Data Science,8,19,0.42105263157894735,2
144,Machine Learning,1,19,0.05263157894736842,3
145,Genetics,13,19,0.6842105263157895,1
145,Reproductive Medicine,6,19,0.3157894736842105,2
146,Clinical Sciences,14,19,0.7368421052631579,1
146,Genetics,4,19,0.21052631578947367,2
146,Nutrition and Dietetics,1,19,0.05263157894736842,3
147,Epidemiology,16,19,0.8421052631578947,1
147,Reproductive Medicine,2,19,0.10526315789473684,2
147,Clinical Sciences,1,19,0.05263157894736842,3
148,Genetics,12,19,0.631578947368421,1
148,Clinical Sciences,3,19,0.15789473684210525,2
148,Epidemiology,2,19,0.10526315789473684,3
148,Medical Biochemistry and Metabolomics,1,19,0.05263157894736842,4
148,Unclassified,1,19,0.05263157894736842,5
149,Cardiovascular Medicine and Haematology,11,19,0.5789473684210527,1
149,Epidemiology,7,19,0.3684210526315789,2
149,Reproductive Medicine,1,19,0.05263157894736842,3
150,Health Services and Systems,19,19,1.0,1
151,Biological Psychology,12,19,0.631578947368421,1
151,Clinical Sciences,7,19,0.3684210526315789,2
152,Cardiovascular Medicine and Haematology,19,19,1.0,1
153,Clinical Sciences,12,18,0.6666666666666666,1
153,Medical Biochemistry and Metabolomics,6,18,0.3333333333333333,2
154,Genetics,10,18,0.5555555555555556,1
154,Statistics,4,18,0.2222222222222222,2
154,Epidemiology,3,18,0.16666666666666666,3
154,Biochemistry and Cell Biology,1,18,0.05555555555555555,4
155,Clinical Sciences,18,18,1.0,1
156,Clinical Sciences,8,18,0.4444444444444444,1
156,Epidemiology,6,18,0.3333333333333333,2
156,Medical Biochemistry and Metabolomics,4,18,0.2222222222222222,3
157,Clinical Sciences,16,18,0.8888888888888888,1
157,Epidemiology,2,18,0.1111111111111111,2
158,Nutrition and Dietetics,8,17,0.47058823529411764,1
158,Clinical Sciences,6,17,0.35294117647058826,2
158,Unclassified,3,17,0.17647058823529413,3
159,Clinical Sciences,16,17,0.9411764705882353,1
159,Epidemiology,1,17,0.058823529411764705,2
160,Genetics,17,17,1.0,1
161,Oncology and Carcinogenesis,12,17,0.7058823529411765,1
161,Medical Biochemistry and Metabolomics,3,17,0.17647058823529413,2
161,Health Services and Systems,2,17,0.11764705882352941,3
162,Genetics,17,17,1.0,1
163,Clinical Sciences,17,17,1.0,1
164,Medical and Biological Physics,7,17,0.4117647058823529,1
164,Unclassified,7,17,0.4117647058823529,2
164,Applied Computing,3,17,0.17647058823529413,3
165,Epidemiology,8,17,0.47058823529411764,1
165,Public Health,5,17,0.29411764705882354,2
165,Medical Biochemistry and Metabolomics,2,17,0.11764705882352941,3
165,Nutrition and Dietetics,1,17,0.058823529411764705,4
165,Oncology and Carcinogenesis,1,17,0.058823529411764705,5
166,Clinical Sciences,11,17,0.6470588235294118,1
166,Genetics,4,17,0.23529411764705882,2
166,Biochemistry and Cell Biology,2,17,0.11764705882352941,3
167,Clinical Sciences,17,17,1.0,1
168,Biochemistry and Cell Biology,11,17,0.6470588235294118,1
168,Clinical Sciences,6,17,0.35294117647058826,2
169,Unclassified,13,17,0.7647058823529411,1
169,Clinical Sciences,4,17,0.23529411764705882,2
170,Clinical Sciences,16,16,1.0,1
171,Cardiovascular Medicine and Haematology,8,16,0.5,1
171,Biochemistry and Cell Biology,4,16,0.25,2
171,Nutrition and Dietetics,3,16,0.1875,3
171,Clinical Sciences,1,16,0.0625,4
172,Genetics,16,16,1.0,1
173,Nutrition and Dietetics,12,16,0.75,1
173,Epidemiology,4,16,0.25,2
174,Clinical Sciences,16,16,1.0,1
175,Data Management and Data Science,9,16,0.5625,1
175,Genetics,6,16,0.375,2
175,Machine Learning,1,16,0.0625,3
176,Biological Psychology,5,16,0.3125,1
176,Epidemiology,5,16,0.3125,2
176,Clinical Sciences,4,16,0.25,3
176,Nutrition and Dietetics,2,16,0.125,4
177,Animal Production,8,16,0.5,1
177,Pharmacology and Pharmaceutical Sciences,6,16,0.375,2
177,Clinical Sciences,2,16,0.125,3
178,Epidemiology,16,16,1.0,1
179,Oncology and Carcinogenesis,9,16,0.5625,1
179,Bioinformatics and Computational Biology,7,16,0.4375,2
180,Epidemiology,16,16,1.0,1
181,Pharmacology and Pharmaceutical Sciences,11,16,0.6875,1
181,Medical Biotechnology,5,16,0.3125,2
182,Oncology and Carcinogenesis,16,16,1.0,1
183,Biological Psychology,11,16,0.6875,1
183,Biomedical Engineering,4,16,0.25,2
183,Medical Physiology,1,16,0.0625,3
184,Clinical Sciences,11,16,0.6875,1
184,Cardiovascular Medicine and Haematology,4,16,0.25,2
184,Unclassified,1,16,0.0625,3
185,Cardiovascular Medicine and Haematology,16,16,1.0,1
186,Cardiovascular Medicine and Haematology,15,15,1.0,1
187,Nutrition and Dietetics,6,15,0.4,1
187,Oncology and Carcinogenesis,6,15,0.4,2
187,Clinical Sciences,3,15,0.2,3
188,Clinical Sciences,9,15,0.6,1
188,Cardiovascular Medicine and Haematology,6,15,0.4,2
189,Cardiovascular Medicine and Haematology,15,15,1.0,1
190,Biochemistry and Cell Biology,15,15,1.0,1
191,Cardiovascular Medicine and Haematology,10,15,0.6666666666666666,1
191,Epidemiology,5,15,0.3333333333333333,2
192,Clinical Sciences,9,15,0.6,1
192,Oncology and Carcinogenesis,6,15,0.4,2
193,Pollution and Contamination,7,15,0.4666666666666667,1
193,Unclassified,6,15,0.4,2
193,Reproductive Medicine,2,15,0.13333333333333333,3
194,Biochemistry and Cell Biology,10,15,0.6666666666666666,1
194,Epidemiology,5,15,0.3333333333333333,2
195,Nutrition and Dietetics,9,15,0.6,1
195,Clinical Sciences,6,15,0.4,2
196,Clinical Sciences,15,15,1.0,1
197,Oncology and Carcinogenesis,15,15,1.0,1
198,Clinical Sciences,15,15,1.0,1
199,Nutrition and Dietetics,15,15,1.0,1
200,Statistics,14,14,1.0,1
201,Epidemiology,14,14,1.0,1
202,Machine Learning,14,14,1.0,1
203,Clinical Sciences,8,14,0.5714285714285714,1
203,Genetics,6,14,0.42857142857142855,2
204,Nutrition and Dietetics,7,14,0.5,1
204,Epidemiology,6,14,0.42857142857142855,2
204,Clinical Sciences,1,14,0.07142857142857142,3
205,Biological Psychology,14,14,1.0,1
206,Cardiovascular Medicine and Haematology,14,14,1.0,1
207,Clinical Sciences,8,14,0.5714285714285714,1
207,Cardiovascular Medicine and Haematology,3,14,0.21428571428571427,2
207,Epidemiology,3,14,0.21428571428571427,3
208,Clinical Sciences,8,14,0.5714285714285714,1
208,Epidemiology,4,14,0.2857142857142857,2
208,Ophthalmology and Optometry,2,14,0.14285714285714285,3
209,Epidemiology,10,14,0.7142857142857143,1
209,Clinical Sciences,4,14,0.2857142857142857,2
210,Unclassified,14,14,1.0,1
211,Epidemiology,8,14,0.5714285714285714,1
211,Oncology and Carcinogenesis,5,14,0.35714285714285715,2
211,Genetics,1,14,0.07142857142857142,3
212,Cardiovascular Medicine and Haematology,14,14,1.0,1
213,Health Services and Systems,5,14,0.35714285714285715,1
213,Unclassified,5,14,0.35714285714285715,2
213,Immunology,4,14,0.2857142857142857,3
214,Cardiovascular Medicine and Haematology,8,14,0.5714285714285714,1
214,Clinical Sciences,6,14,0.42857142857142855,2
215,Nutrition and Dietetics,13,14,0.9285714285714286,1
215,Cardiovascular Medicine and Haematology,1,14,0.07142857142857142,2
216,Epidemiology,11,14,0.7857142857142857,1
216,Genetics,2,14,0.14285714285714285,2
216,Clinical Sciences,1,14,0.07142857142857142,3
217,Biological Psychology,13,13,1.0,1
218,Genetics,6,13,0.46153846153846156,1
218,Epidemiology,5,13,0.38461538461538464,2
218,Applied Computing,2,13,0.15384615384615385,3
219,Bioinformatics and Computational Biology,7,13,0.5384615384615384,1
219,Immunology,6,13,0.46153846153846156,2
220,Health Services and Systems,9,13,0.6923076923076923,1
220,Oncology and Carcinogenesis,4,13,0.3076923076923077,2
221,Immunology,13,13,1.0,1
222,Immunology,13,13,1.0,1
223,Epidemiology,13,13,1.0,1
224,Clinical Sciences,13,13,1.0,1
225,Epidemiology,7,13,0.5384615384615384,1
225,Clinical Sciences,6,13,0.46153846153846156,2
226,Clinical Sciences,6,13,0.46153846153846156,1
226,Genetics,6,13,0.46153846153846156,2
226,Medical Biochemistry and Metabolomics,1,13,0.07692307692307693,3
227,Clinical Sciences,5,13,0.38461538461538464,1
227,Cardiovascular Medicine and Haematology,3,13,0.23076923076923078,2
227,Unclassified,3,13,0.23076923076923078,3
227,Epidemiology,2,13,0.15384615384615385,4
228,Ophthalmology and Optometry,13,13,1.0,1
229,Applied and Developmental Psychology,7,13,0.5384615384615384,1
229,Nutrition and Dietetics,6,13,0.46153846153846156,2
230,Epidemiology,13,13,1.0,1
231,Genetics,13,13,1.0,1
232,Genetics,8,13,0.6153846153846154,1
232,Nutrition and Dietetics,5,13,0.38461538461538464,2
233,Clinical Sciences,13,13,1.0,1
234,Oncology and Carcinogenesis,13,13,1.0,1
235,Clinical Sciences,13,13,1.0,1
236,Nutrition and Dietetics,12,12,1.0,1
237,Clinical Sciences,5,12,0.4166666666666667,1
237,Genetics,4,12,0.3333333333333333,2
237,Unclassified,3,12,0.25,3
238,Clinical Sciences,8,12,0.6666666666666666,1
238,Cardiovascular Medicine and Haematology,3,12,0.25,2
238,Medical Physiology,1,12,0.08333333333333333,3
239,Genetics,9,12,0.75,1
239,Bioinformatics and Computational Biology,3,12,0.25,2
240,Cardiovascular Medicine and Haematology,12,12,1.0,1
241,Ophthalmology and Optometry,12,12,1.0,1
242,Cardiovascular Medicine and Haematology,6,12,0.5,1
242,Genetics,6,12,0.5,2
243,Immunology,10,12,0.8333333333333334,1
243,Nutrition and Dietetics,2,12,0.16666666666666666,2
244,Clinical Sciences,7,12,0.5833333333333334,1
244,Epidemiology,5,12,0.4166666666666667,2
245,Biological Psychology,7,12,0.5833333333333334,1
245,Computer Vision and Multimedia Computation,5,12,0.4166666666666667,2
246,Epidemiology,12,12,1.0,1
247,Clinical Sciences,12,12,1.0,1
248,Clinical Sciences,8,12,0.6666666666666666,1
248,Epidemiology,4,12,0.3333333333333333,2
249,Clinical Sciences,12,12,1.0,1
250,Biological Psychology,8,12,0.6666666666666666,1
250,Epidemiology,4,12,0.3333333333333333,2
251,Cardiovascular Medicine and Haematology,7,12,0.5833333333333334,1
251,Biological Psychology,5,12,0.4166666666666667,2
252,Bioinformatics and Computational Biology,12,12,1.0,1
253,Ecological Applications,12,12,1.0,1
254,Clinical Sciences,9,12,0.75,1
254,Epidemiology,2,12,0.16666666666666666,2
254,Unclassified,1,12,0.08333333333333333,3
255,Clinical Sciences,8,12,0.6666666666666666,1
255,Nutrition and Dietetics,4,12,0.3333333333333333,2
256,Epidemiology,10,12,0.8333333333333334,1
256,Clinical Sciences,2,12,0.16666666666666666,2
257,Biochemistry and Cell Biology,5,12,0.4166666666666667,1
257,Clinical Sciences,4,12,0.3333333333333333,2
257,Cardiovascular Medicine and Haematology,3,12,0.25,3
258,Clinical Sciences,10,12,0.8333333333333334,1
258,Epidemiology,2,12,0.16666666666666666,2
259,Reproductive Medicine,12,12,1.0,1
260,Clinical Sciences,10,12,0.8333333333333334,1
260,Epidemiology,2,12,0.16666666666666666,2
261,Clinical Sciences,10,12,0.8333333333333334,1
261,Biological Psychology,2,12,0.16666666666666666,2
262,Genetics,12,12,1.0,1
263,Cardiovascular Medicine and Haematology,6,12,0.5,1
263,Neurosciences,6,12,0.5,2
264,Clinical Sciences,12,12,1.0,1
265,Genetics,6,11,0.5454545454545454,1
265,Cardiovascular Medicine and Haematology,5,11,0.45454545454545453,2
266,Immunology,11,11,1.0,1
267,Clinical Sciences,11,11,1.0,1
268,Nutrition and Dietetics,11,11,1.0,1
269,Genetics,9,11,0.8181818181818182,1
269,Reproductive Medicine,2,11,0.18181818181818182,2
270,Microbiology,11,11,1.0,1
271,Machine Learning,7,11,0.6363636363636364,1
271,Biological Psychology,4,11,0.36363636363636365,2
272,Clinical Sciences,11,11,1.0,1
273,Immunology,6,11,0.5454545454545454,1
273,Clinical Sciences,4,11,0.36363636363636365,2
273,Unclassified,1,11,0.09090909090909091,3
274,Ophthalmology and Optometry,11,11,1.0,1
275,Cardiovascular Medicine and Haematology,11,11,1.0,1
276,Pharmacology and Pharmaceutical Sciences,7,11,0.6363636363636364,1
276,Oncology and Carcinogenesis,4,11,0.36363636363636365,2
277,Genetics,11,11,1.0,1
278,Medical Biochemistry and Metabolomics,6,11,0.5454545454545454,1
278,Cardiovascular Medicine and Haematology,5,11,0.45454545454545453,2
279,Clinical Sciences,10,11,0.9090909090909091,1
279,Cardiovascular Medicine and Haematology,1,11,0.09090909090909091,2
280,Epidemiology,10,11,0.9090909090909091,1
280,Clinical Sciences,1,11,0.09090909090909091,2
281,Public Health,5,11,0.45454545454545453,1
281,Applied and Developmental Psychology,2,11,0.18181818181818182,2
281,Epidemiology,2,11,0.18181818181818182,3
281,Allied Health and Rehabilitation Science,1,11,0.09090909090909091,4
281,Clinical Sciences,1,11,0.09090909090909091,5
282,Bioinformatics and Computational Biology,7,11,0.6363636363636364,1
282,Epidemiology,3,11,0.2727272727272727,2
282,Genetics,1,11,0.09090909090909091,3
283,Epidemiology,11,11,1.0,1
284,Machine Learning,8,11,0.7272727272727273,1
284,Clinical Sciences,1,11,0.09090909090909091,2
284,"Graphics, Augmented Reality and Games",1,11,0.09090909090909091,3
284,Unclassified,1,11,0.09090909090909091,4
285,Epidemiology,8,11,0.7272727272727273,1
285,Public Health,2,11,0.18181818181818182,2
285,Clinical and Health Psychology,1,11,0.09090909090909091,3
286,Epidemiology,11,11,1.0,1
287,Biological Psychology,11,11,1.0,1
288,Cardiovascular Medicine and Haematology,11,11,1.0,1
289,Cardiovascular Medicine and Haematology,10,10,1.0,1
290,Epidemiology,10,10,1.0,1
291,Epidemiology,7,10,0.7,1
291,Unclassified,3,10,0.3,2
292,Epidemiology,10,10,1.0,1
293,Clinical Sciences,10,10,1.0,1
294,Clinical Sciences,10,10,1.0,1
295,Genetics,5,10,0.5,1
295,Clinical Sciences,4,10,0.4,2
295,Epidemiology,1,10,0.1,3
296,Epidemiology,10,10,1.0,1
297,Clinical Sciences,10,10,1.0,1
298,Epidemiology,10,10,1.0,1
299,Biological Psychology,5,10,0.5,1
299,Statistics,3,10,0.3,2
299,Artificial Intelligence,1,10,0.1,3
299,Clinical Sciences,1,10,0.1,4
300,Clinical Sciences,10,10,1.0,1
301,Epidemiology,9,10,0.9,1
301,Clinical Sciences,1,10,0.1,2
302,Clinical Sciences,10,10,1.0,1
303,Clinical Sciences,10,10,1.0,1
304,Clinical Sciences,10,10,1.0,1
305,Immunology,10,10,1.0,1
306,Genetics,8,10,0.8,1
306,Medical Biochemistry and Metabolomics,1,10,0.1,2
306,Oncology and Carcinogenesis,1,10,0.1,3
307,Clinical Sciences,7,10,0.7,1
307,Nutrition and Dietetics,3,10,0.3,2
308,Clinical Sciences,10,10,1.0,1
309,Epidemiology,10,10,1.0,1
310,Epidemiology,6,10,0.6,1
310,Clinical Sciences,4,10,0.4,2
311,Genetics,10,10,1.0,1
312,Biological Psychology,10,10,1.0,1
313,Clinical Sciences,10,10,1.0,1
314,Clinical Sciences,10,10,1.0,1
315,Clinical Sciences,10,10,1.0,1
316,Cardiovascular Medicine and Haematology,10,10,1.0,1
317,Genetics,10,10,1.0,1
318,Immunology,10,10,1.0,1
319,Clinical Sciences,10,10,1.0,1
320,Cybersecurity and Privacy,5,10,0.5,1
320,Epidemiology,5,10,0.5,2
321,Clinical Sciences,10,10,1.0,1
322,Cardiovascular Medicine and Haematology,6,10,0.6,1
322,Epidemiology,2,10,0.2,2
322,Genetics,2,10,0.2,3
323,Nutrition and Dietetics,10,10,1.0,1
324,Neurosciences,9,10,0.9,1
324,Biochemistry and Cell Biology,1,10,0.1,2
325,Public Health,10,10,1.0,1
326,Clinical Sciences,5,10,0.5,1
326,Epidemiology,3,10,0.3,2
326,Health Services and Systems,1,10,0.1,3
326,Oncology and Carcinogenesis,1,10,0.1,4
327,Biological Psychology,10,10,1.0,1
328,Clinical Sciences,10,10,1.0,1
329,Cardiovascular Medicine and Haematology,10,10,1.0,1
330,Clinical Sciences,8,10,0.8,1
330,Epidemiology,2,10,0.2,2
331,Clinical Sciences,10,10,1.0,1
332,Oncology and Carcinogenesis,10,10,1.0,1
333,Epidemiology,10,10,1.0,1
334,Genetics,6,10,0.6,1
334,Epidemiology,2,10,0.2,2
334,Machine Learning,2,10,0.2,3
335,Nutrition and Dietetics,7,10,0.7,1
335,Clinical Sciences,3,10,0.3,2
336,Epidemiology,10,10,1.0,1
337,Epidemiology,10,10,1.0,1
338,Medical Biochemistry and Metabolomics,10,10,1.0,1
339,Biochemistry and Cell Biology,4,10,0.4,1
339,Epidemiology,3,10,0.3,2
339,Genetics,3,10,0.3,3
340,Clinical Sciences,8,10,0.8,1
340,Epidemiology,2,10,0.2,2
341,Clinical Sciences,9,9,1.0,1
342,Neurosciences,9,9,1.0,1
343,Genetics,9,9,1.0,1
344,Medical Biochemistry and Metabolomics,9,9,1.0,1
345,Design,9,9,1.0,1
346,Pharmacology and Pharmaceutical Sciences,6,9,0.6666666666666666,1
346,Genetics,3,9,0.3333333333333333,2
347,Epidemiology,7,9,0.7777777777777778,1
347,Cardiovascular Medicine and Haematology,2,9,0.2222222222222222,2
348,Epidemiology,9,9,1.0,1
349,Medical Biochemistry and Metabolomics,6,9,0.6666666666666666,1
349,Clinical Sciences,3,9,0.3333333333333333,2
350,Oncology and Carcinogenesis,9,9,1.0,1
351,Clinical Sciences,9,9,1.0,1
352,Cardiovascular Medicine and Haematology,9,9,1.0,1
353,Genetics,9,9,1.0,1
354,Genetics,9,9,1.0,1
355,Epidemiology,9,9,1.0,1
356,Cardiovascular Medicine and Haematology,9,9,1.0,1
357,Biological Psychology,9,9,1.0,1
358,Clinical Sciences,9,9,1.0,1
359,Medical Biochemistry and Metabolomics,9,9,1.0,1
360,Epidemiology,6,9,0.6666666666666666,1
360,Cardiovascular Medicine and Haematology,3,9,0.3333333333333333,2
361,Medical Physiology,9,9,1.0,1
362,Biomedical Engineering,9,9,1.0,1
363,Genetics,9,9,1.0,1
364,Medical Biochemistry and Metabolomics,6,9,0.6666666666666666,1
364,Ophthalmology and Optometry,3,9,0.3333333333333333,2
365,Genetics,9,9,1.0,1
366,Health Services and Systems,9,9,1.0,1
367,Epidemiology,9,9,1.0,1
368,Clinical Sciences,5,9,0.5555555555555556,1
368,Nutrition and Dietetics,4,9,0.4444444444444444,2
369,Epidemiology,9,9,1.0,1
370,Clinical Sciences,6,9,0.6666666666666666,1
370,Biochemistry and Cell Biology,3,9,0.3333333333333333,2
371,Bioinformatics and Computational Biology,9,9,1.0,1
372,Clinical Sciences,8,9,0.8888888888888888,1
372,Genetics,1,9,0.1111111111111111,2
373,Medical Biochemistry and Metabolomics,9,9,1.0,1
374,Epidemiology,9,9,1.0,1
375,Clinical Sciences,9,9,1.0,1
376,Genetics,6,9,0.6666666666666666,1
376,Oncology and Carcinogenesis,3,9,0.3333333333333333,2
377,Unclassified,9,9,1.0,1
378,Epidemiology,9,9,1.0,1
379,Genetics,9,9,1.0,1
380,Clinical Sciences,9,9,1.0,1
381,Clinical Sciences,9,9,1.0,1
382,Cardiovascular Medicine and Haematology,9,9,1.0,1
383,Cardiovascular Medicine and Haematology,6,9,0.6666666666666666,1
383,Clinical Sciences,2,9,0.2222222222222222,2
383,Immunology,1,9,0.1111111111111111,3
384,Clinical Sciences,9,9,1.0,1
385,Clinical Sciences,9,9,1.0,1
386,Epidemiology,9,9,1.0,1
387,Ophthalmology and Optometry,9,9,1.0,1
388,Epidemiology,9,9,1.0,1
389,Clinical Sciences,9,9,1.0,1
390,Clinical Sciences,9,9,1.0,1
391,Clinical Sciences,7,9,0.7777777777777778,1
391,Genetics,2,9,0.2222222222222222,2
392,Epidemiology,9,9,1.0,1
393,Clinical Sciences,9,9,1.0,1
394,Cardiovascular Medicine and Haematology,6,9,0.6666666666666666,1
394,Clinical Sciences,3,9,0.3333333333333333,2
395,Biological Psychology,8,9,0.8888888888888888,1
395,Applied Computing,1,9,0.1111111111111111,2
396,Ophthalmology and Optometry,6,9,0.6666666666666666,1
396,Public Health,3,9,0.3333333333333333,2
397,Oncology and Carcinogenesis,9,9,1.0,1
398,Pharmacology and Pharmaceutical Sciences,7,9,0.7777777777777778,1
398,Epidemiology,2,9,0.2222222222222222,2
399,Genetics,9,9,1.0,1
400,Biological Psychology,5,9,0.5555555555555556,1
400,Clinical Sciences,3,9,0.3333333333333333,2
400,Pharmacology and Pharmaceutical Sciences,1,9,0.1111111111111111,3
401,Clinical Sciences,6,9,0.6666666666666666,1
401,Genetics,3,9,0.3333333333333333,2
402,Oncology and Carcinogenesis,9,9,1.0,1
403,Epidemiology,8,9,0.8888888888888888,1
403,Pharmacology and Pharmaceutical Sciences,1,9,0.1111111111111111,2
404,Genetics,9,9,1.0,1
405,Medical Biochemistry and Metabolomics,9,9,1.0,1
406,Cardiovascular Medicine and Haematology,9,9,1.0,1
407,Genetics,9,9,1.0,1
408,Allied Health and Rehabilitation Science,4,9,0.4444444444444444,1
408,Epidemiology,3,9,0.3333333333333333,2
408,Medical Biochemistry and Metabolomics,2,9,0.2222222222222222,3
409,Biological Psychology,9,9,1.0,1
410,Epidemiology,9,9,1.0,1
411,Genetics,9,9,1.0,1
412,Cardiovascular Medicine and Haematology,7,9,0.7777777777777778,1
412,Clinical Sciences,2,9,0.2222222222222222,2
413,Oncology and Carcinogenesis,9,9,1.0,1
414,Clinical Sciences,9,9,1.0,1
415,Biochemistry and Cell Biology,9,9,1.0,1
416,Oncology and Carcinogenesis,9,9,1.0,1
417,Clinical Sciences,9,9,1.0,1
418,Clinical Sciences,6,9,0.6666666666666666,1
418,Epidemiology,3,9,0.3333333333333333,2
419,Clinical Sciences,9,9,1.0,1
420,Unclassified,9,9,1.0,1
421,Genetics,9,9,1.0,1
422,Unclassified,9,9,1.0,1
423,Bioinformatics and Computational Biology,9,9,1.0,1
424,Pharmacology and Pharmaceutical Sciences,5,9,0.5555555555555556,1
424,Epidemiology,3,9,0.3333333333333333,2
424,Nutrition and Dietetics,1,9,0.1111111111111111,3
425,Pharmacology and Pharmaceutical Sciences,9,9,1.0,1
426,Epidemiology,9,9,1.0,1
427,Clinical Sciences,7,9,0.7777777777777778,1
427,Health Services and Systems,2,9,0.2222222222222222,2
428,Data Management and Data Science,9,9,1.0,1
429,Clinical Sciences,9,9,1.0,1
430,Genetics,9,9,1.0,1
431,Clinical Sciences,9,9,1.0,1
432,Cardiovascular Medicine and Haematology,9,9,1.0,1
433,Clinical Sciences,9,9,1.0,1
434,Clinical Sciences,9,9,1.0,1
435,Clinical Sciences,5,9,0.5555555555555556,1
435,Epidemiology,4,9,0.4444444444444444,2
436,Biochemistry and Cell Biology,4,8,0.5,1
436,Pharmacology and Pharmaceutical Sciences,3,8,0.375,2
436,Clinical Sciences,1,8,0.125,3
437,Epidemiology,8,8,1.0,1
438,Oncology and Carcinogenesis,8,8,1.0,1
439,Clinical Sciences,8,8,1.0,1
440,Clinical Sciences,7,8,0.875,1
440,Biochemistry and Cell Biology,1,8,0.125,2
441,Clinical Sciences,5,8,0.625,1
441,Cardiovascular Medicine and Haematology,1,8,0.125,2
441,Epidemiology,1,8,0.125,3
441,Nutrition and Dietetics,1,8,0.125,4
442,Epidemiology,8,8,1.0,1
443,Genetics,8,8,1.0,1
444,Clinical Sciences,8,8,1.0,1
445,Cardiovascular Medicine and Haematology,7,8,0.875,1
445,Clinical Sciences,1,8,0.125,2
446,Clinical Sciences,3,8,0.375,1
446,Medical and Biological Physics,3,8,0.375,2
446,"Graphics, Augmented Reality and Games",2,8,0.25,3
447,Epidemiology,8,8,1.0,1
448,Oncology and Carcinogenesis,8,8,1.0,1
449,Epidemiology,8,8,1.0,1
450,Clinical Sciences,8,8,1.0,1
451,Genetics,8,8,1.0,1
452,Epidemiology,8,8,1.0,1
453,Clinical Sciences,7,8,0.875,1
453,Allied Health and Rehabilitation Science,1,8,0.125,2
454,Immunology,8,8,1.0,1
455,Clinical Sciences,4,8,0.5,1
455,Epidemiology,3,8,0.375,2
455,Cardiovascular Medicine and Haematology,1,8,0.125,3
456,Clinical Sciences,8,8,1.0,1
457,Health Services and Systems,8,8,1.0,1
458,Cardiovascular Medicine and Haematology,8,8,1.0,1
459,Epidemiology,8,8,1.0,1
460,Epidemiology,7,8,0.875,1
