coauthor_count,n_authors,author_share_percent,survival_percent
657,2,0.002888628912286783,4.666580007799298
658,4,0.005777257824573566,4.663691378887012
659,3,0.004332943368430175,4.657914121062437
660,3,0.004332943368430175,4.653581177694008
661,3,0.004332943368430175,4.649248234325578
662,4,0.005777257824573566,4.644915290957147
663,2,0.002888628912286783,4.639138033132574
664,6,0.00866588673686035,4.636249404220287
666,4,0.005777257824573566,4.627583517483426
667,1,0.0014443144561433914,4.621806259658853
668,3,0.004332943368430175,4.62036194520271
669,2,0.002888628912286783,4.6160290018342796
670,2,0.002888628912286783,4.613140372921992
671,3,0.004332943368430175,4.610251744009706
672,6,0.00866588673686035,4.605918800641276
673,5,0.007221572280716957,4.597252913904415
674,2,0.002888628912286783,4.590031341623698
675,3,0.004332943368430175,4.587142712711412
676,3,0.004332943368430175,4.5828097693429815
677,3,0.004332943368430175,4.578476825974551
678,2,0.002888628912286783,4.574143882606121
679,4,0.005777257824573566,4.571255253693834
681,1,0.0014443144561433914,4.56547799586926
682,2,0.002888628912286783,4.564033681413117
683,9,0.012998830105290524,4.56114505250083
684,5,0.007221572280716957,4.54814622239554
685,21,0.030330603579011222,4.540924650114823
686,2,0.002888628912286783,4.510594046535812
687,7,0.01011020119300374,4.507705417623525
688,4,0.005777257824573566,4.497595216430521
689,4,0.005777257824573566,4.491817958605948
690,4,0.005777257824573566,4.486040700781374
691,2,0.002888628912286783,4.480263442956801
692,2,0.002888628912286783,4.477374814044514
693,2,0.002888628912286783,4.474486185132227
694,4,0.005777257824573566,4.47159755621994
695,6,0.00866588673686035,4.465820298395367
696,2,0.002888628912286783,4.4571544116585065
697,2,0.002888628912286783,4.454265782746219
698,2,0.002888628912286783,4.451377153833933
699,3,0.004332943368430175,4.448488524921646
700,1,0.0014443144561433914,4.444155581553216
701,1,0.0014443144561433914,4.4427112670970725
702,3,0.004332943368430175,4.441266952640929
704,3,0.004332943368430175,4.436934009272499
705,2,0.002888628912286783,4.432601065904069
706,2,0.002888628912286783,4.429712436991782
707,4,0.005777257824573566,4.4268238080794955
708,4,0.005777257824573566,4.421046550254921
709,1,0.0014443144561433914,4.415269292430348
710,3,0.004332943368430175,4.413824977974205
711,3,0.004332943368430175,4.409492034605774
712,3,0.004332943368430175,4.405159091237344
713,1,0.0014443144561433914,4.400826147868914
714,2,0.002888628912286783,4.399381833412771
715,2,0.002888628912286783,4.396493204500484
716,4,0.005777257824573566,4.393604575588197
717,6,0.00866588673686035,4.387827317763623
718,5,0.007221572280716957,4.3791614310267635
719,2,0.002888628912286783,4.371939858746046
720,2,0.002888628912286783,4.36905122983376
721,1,0.0014443144561433914,4.366162600921473
722,3,0.004332943368430175,4.3647182864653296
723,2,0.002888628912286783,4.360385343096899
724,1,0.0014443144561433914,4.357496714184612
725,2,0.002888628912286783,4.356052399728469
726,4,0.005777257824573566,4.353163770816182
727,5,0.007221572280716957,4.3473865129916085
728,3,0.004332943368430175,4.340164940710892
729,4,0.005777257824573566,4.335831997342462
730,1,0.0014443144561433914,4.330054739517887
731,2,0.002888628912286783,4.328610425061744
732,2,0.002888628912286783,4.325721796149458
733,4,0.005777257824573566,4.322833167237171
735,2,0.002888628912286783,4.3170559094125975
736,4,0.005777257824573566,4.31416728050031
737,1,0.0014443144561433914,4.308390022675737
738,1,0.0014443144561433914,4.306945708219594
739,6,0.00866588673686035,4.30550139376345
741,3,0.004332943368430175,4.29683550702659
742,1,0.0014443144561433914,4.29250256365816
743,1,0.0014443144561433914,4.291058249202016
744,3,0.004332943368430175,4.289613934745873
745,2,0.002888628912286783,4.285280991377443
746,1,0.0014443144561433914,4.282392362465156
748,2,0.002888628912286783,4.280948048009012
750,3,0.004332943368430175,4.278059419096726
751,7,0.01011020119300374,4.273726475728296
752,2,0.002888628912286783,4.263616274535292
753,4,0.005777257824573566,4.260727645623005
755,4,0.005777257824573566,4.254950387798432
756,2,0.002888628912286783,4.249173129973858
757,1,0.0014443144561433914,4.246284501061571
758,1,0.0014443144561433914,4.244840186605428
759,3,0.004332943368430175,4.243395872149284
760,2,0.002888628912286783,4.2390629287808546
761,2,0.002888628912286783,4.236174299868567
762,5,0.007221572280716957,4.23328567095628
763,2,0.002888628912286783,4.226064098675564
764,5,0.007221572280716957,4.223175469763277
765,3,0.004332943368430175,4.21595389748256
766,1,0.0014443144561433914,4.21162095411413
767,6,0.00866588673686035,4.210176639657987
768,2,0.002888628912286783,4.201510752921126
769,5,0.007221572280716957,4.198622124008839
770,6,0.00866588673686035,4.1914005517281225
771,3,0.004332943368430175,4.182734664991262
772,3,0.004332943368430175,4.178401721622832
773,1,0.0014443144561433914,4.1740687782544015
774,2,0.002888628912286783,4.172624463798258
775,3,0.004332943368430175,4.169735834885971
776,2,0.002888628912286783,4.165402891517541
777,3,0.004332943368430175,4.162514262605255
778,1,0.0014443144561433914,4.158181319236824
780,2,0.002888628912286783,4.15673700478068
781,7,0.01011020119300374,4.153848375868394
782,1,0.0014443144561433914,4.1437381746753905
783,6,0.00866588673686035,4.1422938602192465
784,2,0.002888628912286783,4.133627973482387
785,2,0.002888628912286783,4.1307393445701
786,3,0.004332943368430175,4.127850715657813
787,2,0.002888628912286783,4.123517772289383
788,5,0.007221572280716957,4.120629143377096
789,3,0.004332943368430175,4.113407571096379
790,1,0.0014443144561433914,4.109074627727949
791,2,0.002888628912286783,4.107630313271805
792,2,0.002888628912286783,4.104741684359519
794,4,0.005777257824573566,4.101853055447232
796,1,0.0014443144561433914,4.0960757976226585
797,3,0.004332943368430175,4.094631483166515
798,3,0.004332943368430175,4.090298539798085
799,3,0.004332943368430175,4.085965596429655
800,2,0.002888628912286783,4.081632653061225
801,3,0.004332943368430175,4.078744024148937
802,3,0.004332943368430175,4.074411080780507
803,2,0.002888628912286783,4.070078137412078
804,3,0.004332943368430175,4.067189508499791
805,1,0.0014443144561433914,4.06285656513136
806,2,0.002888628912286783,4.061412250675217
807,3,0.004332943368430175,4.05852362176293
808,2,0.002888628912286783,4.0541906783945
809,1,0.0014443144561433914,4.051302049482214
810,2,0.002888628912286783,4.04985773502607
811,1,0.0014443144561433914,4.046969106113783
812,2,0.002888628912286783,4.045524791657639
813,2,0.002888628912286783,4.042636162745353
814,2,0.002888628912286783,4.039747533833066
815,2,0.002888628912286783,4.03685890492078
816,3,0.004332943368430175,4.033970276008493
817,2,0.002888628912286783,4.029637332640062
818,1,0.0014443144561433914,4.026748703727776
820,2,0.002888628912286783,4.025304389271632
821,1,0.0014443144561433914,4.022415760359346
823,1,0.0014443144561433914,4.020971445903202
824,1,0.0014443144561433914,4.019527131447059
825,2,0.002888628912286783,4.0180828169909155
826,4,0.005777257824573566,4.015194188078628
827,17,0.024553345754437655,4.009416930254055
828,1,0.0014443144561433914,3.9848635844996174
829,2,0.002888628912286783,3.983419270043474
830,2,0.002888628912286783,3.980530641131187
831,3,0.004332943368430175,3.9776420122189005
833,1,0.0014443144561433914,3.97330906885047
834,2,0.002888628912286783,3.9718647543943266
836,1,0.0014443144561433914,3.96897612548204
837,3,0.004332943368430175,3.9675318110258964
838,3,0.004332943368430175,3.9631988676574665
839,1,0.0014443144561433914,3.9588659242890363
840,1,0.0014443144561433914,3.9574216098328927
841,3,0.004332943368430175,3.9559772953767496
842,1,0.0014443144561433914,3.9516443520083193
845,2,0.002888628912286783,3.9502000375521757
846,3,0.004332943368430175,3.947311408639889
847,4,0.005777257824573566,3.942978465271459
848,2,0.002888628912286783,3.9372012074468854
849,1,0.0014443144561433914,3.9343125785345987
850,1,0.0014443144561433914,3.932868264078455
851,3,0.004332943368430175,3.9314239496223116
852,2,0.002888628912286783,3.9270910062538817
853,1,0.0014443144561433914,3.9242023773415946
854,3,0.004332943368430175,3.9227580628854515
855,2,0.002888628912286783,3.918425119517021
856,1,0.0014443144561433914,3.9155364906047345
857,1,0.0014443144561433914,3.914092176148591
858,6,0.00866588673686035,3.912647861692448
860,1,0.0014443144561433914,3.9039819749555873
861,4,0.005777257824573566,3.9025376604994437
862,2,0.002888628912286783,3.8967604026748703
863,1,0.0014443144561433914,3.8938717737625836
864,3,0.004332943368430175,3.89242745930644
865,2,0.002888628912286783,3.88809451593801
867,1,0.0014443144561433914,3.885205887025723
868,3,0.004332943368430175,3.88376157256958
869,2,0.002888628912286783,3.8794286292011497
870,2,0.002888628912286783,3.876540000288863
872,1,0.0014443144561433914,3.873651371376576
873,3,0.004332943368430175,3.8722070569204328
874,5,0.007221572280716957,3.8678741135520025
875,2,0.002888628912286783,3.8606525412712855
876,2,0.002888628912286783,3.857763912358999
877,1,0.0014443144561433914,3.854875283446712
878,3,0.004332943368430175,3.8534309689905686
879,1,0.0014443144561433914,3.8490980256221383
880,1,0.0014443144561433914,3.847653711165995
881,1,0.0014443144561433914,3.8462093967098516
883,4,0.005777257824573566,3.8447650822537085
884,1,0.0014443144561433914,3.8389878244291347
885,2,0.002888628912286783,3.8375435099729915
886,2,0.002888628912286783,3.8346548810607044
887,1,0.0014443144561433914,3.8317662521484177
888,2,0.002888628912286783,3.8303219376922746
889,2,0.002888628912286783,3.8274333087799874
891,2,0.002888628912286783,3.8245446798677007
892,1,0.0014443144561433914,3.821656050955414
893,3,0.004332943368430175,3.8202117364992705
894,3,0.004332943368430175,3.8158787931308407
895,1,0.0014443144561433914,3.8115458497624104
896,1,0.0014443144561433914,3.810101535306267
897,1,0.0014443144561433914,3.8086572208501237
898,2,0.002888628912286783,3.80721290639398
899,1,0.0014443144561433914,3.8043242774816934
900,1,0.0014443144561433914,3.80287996302555
901,2,0.002888628912286783,3.8014356485694067
902,1,0.0014443144561433914,3.7985470196571196
905,2,0.002888628912286783,3.7971027052009765
906,3,0.004332943368430175,3.79421407628869
907,2,0.002888628912286783,3.7898811329202595
908,2,0.002888628912286783,3.786992504007973
909,1,0.0014443144561433914,3.7841038750956857
910,1,0.0014443144561433914,3.7826595606395426
911,1,0.0014443144561433914,3.781215246183399
912,1,0.0014443144561433914,3.779770931727256
913,1,0.0014443144561433914,3.7783266172711123
914,4,0.005777257824573566,3.7768823028149687
915,2,0.002888628912286783,3.7711050449903953
916,2,0.002888628912286783,3.7682164160781086
917,2,0.002888628912286783,3.765327787165822
920,4,0.005777257824573566,3.762439158253535
921,1,0.0014443144561433914,3.7566619004289614
923,4,0.005777257824573566,3.755217585972818
924,2,0.002888628912286783,3.7494403281482445
925,2,0.002888628912286783,3.7465516992359578
928,1,0.0014443144561433914,3.743663070323671
929,2,0.002888628912286783,3.7422187558675275
931,1,0.0014443144561433914,3.739330126955241
933,1,0.0014443144561433914,3.7378858124990972
934,1,0.0014443144561433914,3.736441498042954
935,2,0.002888628912286783,3.7349971835868105
938,2,0.002888628912286783,3.732108554674524
939,2,0.002888628912286783,3.729219925762237
940,2,0.002888628912286783,3.72633129684995
941,1,0.0014443144561433914,3.7234426679376633
942,3,0.004332943368430175,3.72199835348152
943,1,0.0014443144561433914,3.71766541011309
944,3,0.004332943368430175,3.7162210956569464
945,3,0.004332943368430175,3.711888152288516
946,1,0.0014443144561433914,3.7075552089200863
947,1,0.0014443144561433914,3.7061108944639427
948,4,0.005777257824573566,3.704666580007799
950,2,0.002888628912286783,3.6988893221832257
951,1,0.0014443144561433914,3.696000693270939
953,2,0.002888628912286783,3.6945563788147955
954,1,0.0014443144561433914,3.691667749902509
955,2,0.002888628912286783,3.690223435446365
957,218,0.31486055143925934,3.6873348065340785
959,4,0.005777257824573566,3.3724742550948195
961,1,0.0014443144561433914,3.3666969972702456
962,4,0.005777257824573566,3.3652526828141025
963,2,0.002888628912286783,3.3594754249895287
965,2,0.002888628912286783,3.356586796077242
966,2,0.002888628912286783,3.3536981671649553
967,5,0.007221572280716957,3.3508095382526686
968,2,0.002888628912286783,3.3435879659719516
969,5,0.007221572280716957,3.3406993370596645
970,2,0.002888628912286783,3.3334777647789475
972,5,0.007221572280716957,3.330589135866661
973,1,0.0014443144561433914,3.323367563585944
975,2,0.002888628912286783,3.3219232491298007
976,1,0.0014443144561433914,3.3190346202175136
977,3,0.004332943368430175,3.3175903057613705
978,1,0.0014443144561433914,3.31325736239294
979,2,0.002888628912286783,3.3118130479367967
980,2,0.002888628912286783,3.30892441902451
983,2,0.002888628912286783,3.3060357901122233
984,1,0.0014443144561433914,3.3031471611999366
985,1,0.0014443144561433914,3.301702846743793
986,2,0.002888628912286783,3.30025853228765
987,1,0.0014443144561433914,3.2973699033753627
988,2,0.002888628912286783,3.2959255889192196
989,1,0.0014443144561433914,3.293036960006933
991,5,0.007221572280716957,3.2915926455507893
995,1,0.0014443144561433914,3.2843710732700724
997,2,0.002888628912286783,3.282926758813929
999,1,0.0014443144561433914,3.280038129901642
1003,2,0.002888628912286783,3.278593815445499
1006,1,0.0014443144561433914,3.275705186533212
1007,1,0.0014443144561433914,3.2742608720770687
1008,3,0.004332943368430175,3.272816557620925
1010,2,0.002888628912286783,3.268483614252495
1011,2,0.002888628912286783,3.265594985340208
1012,2,0.002888628912286783,3.2627063564279215
1013,1,0.0014443144561433914,3.259817727515635
1014,2,0.002888628912286783,3.2583734130594912
1015,1,0.0014443144561433914,3.2554847841472045
1016,1,0.0014443144561433914,3.254040469691061
1017,1,0.0014443144561433914,3.252596155234918
1022,1,0.0014443144561433914,3.2511518407787743
1023,2,0.002888628912286783,3.249707526322631
1024,1,0.0014443144561433914,3.246818897410344
1025,2,0.002888628912286783,3.245374582954201
1026,2,0.002888628912286783,3.242485954041914
1027,2,0.002888628912286783,3.239597325129627
1029,2,0.002888628912286783,3.2367086962173404
1030,1,0.0014443144561433914,3.2338200673050537
1031,1,0.0014443144561433914,3.23237575284891
1032,1,0.0014443144561433914,3.230931438392767
1033,1,0.0014443144561433914,3.2294871239366234
1034,1,0.0014443144561433914,3.2280428094804803
1035,3,0.004332943368430175,3.2265984950243367
1036,2,0.002888628912286783,3.2222655516559064
1037,2,0.002888628912286783,3.2193769227436198
1038,2,0.002888628912286783,3.216488293831333
1042,1,0.0014443144561433914,3.2135996649190464
1043,1,0.0014443144561433914,3.212155350462903
1045,1,0.0014443144561433914,3.2107110360067592
1046,1,0.0014443144561433914,3.209266721550616
1048,1,0.0014443144561433914,3.2078224070944725
1049,1,0.0014443144561433914,3.2063780926383294
1050,3,0.004332943368430175,3.204933778182186
1052,2,0.002888628912286783,3.2006008348137556
1053,1,0.0014443144561433914,3.197712205901469
1055,1,0.0014443144561433914,3.1962678914453253
1056,1,0.0014443144561433914,3.194823576989182
1057,3,0.004332943368430175,3.1933792625330386
1058,1,0.0014443144561433914,3.1890463191646083
1060,1,0.0014443144561433914,3.187602004708465
1061,6,0.00866588673686035,3.1861576902523217
1063,3,0.004332943368430175,3.1774918035154616
1064,6,0.00866588673686035,3.1731588601470313
1065,1,0.0014443144561433914,3.1644929734101708
1067,1,0.0014443144561433914,3.1630486589540276
1069,2,0.002888628912286783,3.161604344497884
1070,1,0.0014443144561433914,3.1587157155855974
1071,1,0.0014443144561433914,3.157271401129454
1072,2,0.002888628912286783,3.1558270866733107
1075,2,0.002888628912286783,3.1529384577610235
1076,1,0.0014443144561433914,3.150049828848737
1077,1,0.0014443144561433914,3.1486055143925937
1079,1,0.0014443144561433914,3.14716119993645
1080,2,0.002888628912286783,3.1457168854803066
1081,4,0.005777257824573566,3.14282825656802
1082,1,0.0014443144561433914,3.1370509987434465
1083,2,0.002888628912286783,3.135606684287303
1084,1,0.0014443144561433914,3.1327180553750162
1086,4,0.005777257824573566,3.1312737409188727
1087,1,0.0014443144561433914,3.1254964830942993
1089,2,0.002888628912286783,3.1240521686381557
1090,2,0.002888628912286783,3.121163539725869
1091,1,0.0014443144561433914,3.1182749108135823
1092,3,0.004332943368430175,3.1168305963574388
1094,1,0.0014443144561433914,3.112497652989009
1095,2,0.002888628912286783,3.1110533385328654
1097,2,0.002888628912286783,3.1081647096205787
1098,1,0.0014443144561433914,3.105276080708292
1100,1,0.0014443144561433914,3.1038317662521484
1102,1,0.0014443144561433914,3.102387451796005
1103,1,0.0014443144561433914,3.1009431373398617
1104,2,0.002888628912286783,3.099498822883718
1105,1,0.0014443144561433914,3.0966101939714314
1106,1,0.0014443144561433914,3.095165879515288
1107,2,0.002888628912286783,3.0937215650591448
1110,3,0.004332943368430175,3.090832936146858
1112,2,0.002888628912286783,3.086499992778428
1113,1,0.0014443144561433914,3.083611363866141
1114,1,0.0014443144561433914,3.0821670494099975
1115,1,0.0014443144561433914,3.080722734953854
1116,3,0.004332943368430175,3.079278420497711
1117,1,0.0014443144561433914,3.0749454771292806
1119,1,0.0014443144561433914,3.073501162673137
1121,2,0.002888628912286783,3.072056848216994
1122,2,0.002888628912286783,3.069168219304707
1123,1,0.0014443144561433914,3.06627959039242
1124,2,0.002888628912286783,3.064835275936277
1125,1,0.0014443144561433914,3.06194664702399
1128,1,0.0014443144561433914,3.0605023325678467
1130,2,0.002888628912286783,3.059058018111703
1131,1,0.0014443144561433914,3.0561693891994164
1132,2,0.002888628912286783,3.0547250747432733
1133,1,0.0014443144561433914,3.051836445830986
1134,1,0.0014443144561433914,3.050392131374843
1135,1,0.0014443144561433914,3.0489478169186994
1136,1,0.0014443144561433914,3.0475035024625563
1138,1,0.0014443144561433914,3.0460591880064127
1140,1,0.0014443144561433914,3.044614873550269
1141,1,0.0014443144561433914,3.043170559094126
1142,2,0.002888628912286783,3.0417262446379825
1146,1,0.0014443144561433914,3.0388376157256958
1147,3,0.004332943368430175,3.037393301269552
1150,1,0.0014443144561433914,3.0330603579011224
1151,1,0.0014443144561433914,3.031616043444979
1155,1,0.0014443144561433914,3.0301717289888352
1157,2,0.002888628912286783,3.028727414532692
1158,1,0.0014443144561433914,3.0258387856204054
1160,2,0.002888628912286783,3.024394471164262
1161,1,0.0014443144561433914,3.021505842251975
1163,3,0.004332943368430175,3.0200615277958316
1165,1,0.0014443144561433914,3.0157285844274013
1166,2,0.002888628912286783,3.014284269971258
1168,1,0.0014443144561433914,3.0113956410589715
1169,1,0.0014443144561433914,3.009951326602828
1170,1,0.0014443144561433914,3.0085070121466844
1171,2,0.002888628912286783,3.0070626976905412
1173,1,0.0014443144561433914,3.0041740687782545
1175,1,0.0014443144561433914,3.002729754322111
1176,1,0.0014443144561433914,3.0012854398659674
1178,1,0.0014443144561433914,2.9998411254098243
1179,1,0.0014443144561433914,2.9983968109536807
1183,1,0.0014443144561433914,2.9969524964975376
1184,1,0.0014443144561433914,2.995508182041394
1186,1,0.0014443144561433914,2.9940638675852504
1189,3,0.004332943368430175,2.9926195531291073
1191,1,0.0014443144561433914,2.988286609760677
1192,1,0.0014443144561433914,2.9868422953045335
1193,3,0.004332943368430175,2.9853979808483904
1195,1,0.0014443144561433914,2.98106503747996
1196,3,0.004332943368430175,2.9796207230238165
1197,1,0.0014443144561433914,2.9752877796553867
1198,1,0.0014443144561433914,2.973843465199243
1200,1,0.0014443144561433914,2.9723991507430996
1201,2,0.002888628912286783,2.9709548362869564
1203,1,0.0014443144561433914,2.9680662073746698
1205,1,0.0014443144561433914,2.966621892918526
1207,1,0.0014443144561433914,2.9651775784623826
1208,1,0.0014443144561433914,2.9637332640062395
1209,1,0.0014443144561433914,2.962288949550096
1210,1,0.0014443144561433914,2.960844635093953
1211,1,0.0014443144561433914,2.9594003206378092
1212,2,0.002888628912286783,2.9579560061816657
1217,1,0.0014443144561433914,2.955067377269379
1222,2,0.002888628912286783,2.953623062813236
1223,1,0.0014443144561433914,2.9507344339009487
1224,1,0.0014443144561433914,2.9492901194448056
1227,1,0.0014443144561433914,2.947845804988662
1228,1,0.0014443144561433914,2.946401490532519
1231,1,0.0014443144561433914,2.9449571760763753
1232,2,0.002888628912286783,2.9435128616202317
1235,1,0.0014443144561433914,2.940624232707945
1239,1,0.0014443144561433914,2.939179918251802
1240,1,0.0014443144561433914,2.9377356037956583
1243,1,0.0014443144561433914,2.936291289339515
1244,3,0.004332943368430175,2.9348469748833717
1245,2,0.002888628912286783,2.9305140315149414
1246,1,0.0014443144561433914,2.9276254026026547
1249,1,0.0014443144561433914,2.926181088146511
1250,1,0.0014443144561433914,2.924736773690368
1251,1,0.0014443144561433914,2.9232924592342244
1253,1,0.0014443144561433914,2.9218481447780813
1255,1,0.0014443144561433914,2.9204038303219377
1258,2,0.002888628912286783,2.918959515865794
1259,1,0.0014443144561433914,2.9160708869535075
1261,1,0.0014443144561433914,2.9146265724973643
1262,2,0.002888628912286783,2.9131822580412208
1265,3,0.004332943368430175,2.910293629128934
1266,1,0.0014443144561433914,2.905960685760504
1267,1,0.0014443144561433914,2.9045163713043602
1268,1,0.0014443144561433914,2.903072056848217
1270,1,0.0014443144561433914,2.9016277423920736
1271,1,0.0014443144561433914,2.9001834279359304
1272,1,0.0014443144561433914,2.898739113479787
1277,1,0.0014443144561433914,2.8972947990236433
1278,1,0.0014443144561433914,2.8958504845675
1279,1,0.0014443144561433914,2.8944061701113566
1280,3,0.004332943368430175,2.8929618556552135
1282,1,0.0014443144561433914,2.888628912286783
1283,3,0.004332943368430175,2.8871845978306396
1284,2,0.002888628912286783,2.8828516544622094
1285,1,0.0014443144561433914,2.8799630255499227
1287,2,0.002888628912286783,2.8785187110937795
1288,2,0.002888628912286783,2.8756300821814924
1290,1,0.0014443144561433914,2.8727414532692057
1291,1,0.0014443144561433914,2.8712971388130626
1296,1,0.0014443144561433914,2.869852824356919
1298,1,0.0014443144561433914,2.8684085099007754
1301,1,0.0014443144561433914,2.8669641954446323
1304,2,0.002888628912286783,2.8655198809884888
1309,1,0.0014443144561433914,2.862631252076202
1310,3,0.004332943368430175,2.8611869376200585
1311,1,0.0014443144561433914,2.8568539942516287
1312,1,0.0014443144561433914,2.855409679795485
1313,1,0.0014443144561433914,2.8539653653393415
1314,1,0.0014443144561433914,2.8525210508831984
1315,1,0.0014443144561433914,2.851076736427055
1318,1,0.0014443144561433914,2.8496324219709117
1319,1,0.0014443144561433914,2.848188107514768
1322,1,0.0014443144561433914,2.8467437930586246
1324,1,0.0014443144561433914,2.8452994786024814
1326,1,0.0014443144561433914,2.843855164146338
1328,3,0.004332943368430175,2.8424108496901948
1330,1,0.0014443144561433914,2.8380779063217645
1333,1,0.0014443144561433914,2.836633591865621
1334,1,0.0014443144561433914,2.835189277409478
1335,1,0.0014443144561433914,2.8337449629533342
1336,1,0.0014443144561433914,2.8323006484971907
1339,1,0.0014443144561433914,2.8308563340410475
1340,1,0.0014443144561433914,2.829412019584904
1341,1,0.0014443144561433914,2.827967705128761
1342,1,0.0014443144561433914,2.8265233906726173
1343,2,0.002888628912286783,2.8250790762164737
1344,1,0.0014443144561433914,2.822190447304187
1346,2,0.002888628912286783,2.820746132848044
1348,1,0.0014443144561433914,2.8178575039357567
1352,2,0.002888628912286783,2.8164131894796136
1357,2,0.002888628912286783,2.813524560567327
1359,1,0.0014443144561433914,2.8106359316550398
1360,2,0.002888628912286783,2.8091916171988967
1363,1,0.0014443144561433914,2.80630298828661
1365,1,0.0014443144561433914,2.8048586738304664
1367,3,0.004332943368430175,2.803414359374323
1373,1,0.0014443144561433914,2.799081416005893
1380,1,0.0014443144561433914,2.7976371015497494
1386,2,0.002888628912286783,2.796192787093606
1389,1,0.0014443144561433914,2.793304158181319
1392,2,0.002888628912286783,2.791859843725176
1397,1,0.0014443144561433914,2.788971214812889
1401,1,0.0014443144561433914,2.7875269003567458
1405,1,0.0014443144561433914,2.786082585900602
1406,1,0.0014443144561433914,2.784638271444459
1408,1,0.0014443144561433914,2.7831939569883155
1410,1,0.0014443144561433914,2.781749642532172
1411,1,0.0014443144561433914,2.780305328076029
1412,1,0.0014443144561433914,2.7788610136198852
1417,3,0.004332943368430175,2.777416699163742
1423,1,0.0014443144561433914,2.773083755795312
1428,2,0.002888628912286783,2.7716394413391683
1431,2,0.002888628912286783,2.7687508124268816
1432,1,0.0014443144561433914,2.765862183514595
1436,1,0.0014443144561433914,2.7644178690584513
1438,1,0.0014443144561433914,2.762973554602308
1440,2,0.002888628912286783,2.7615292401461646
1441,1,0.0014443144561433914,2.758640611233878
1442,1,0.0014443144561433914,2.7571962967777344
1445,3,0.004332943368430175,2.7557519823215912
1447,1,0.0014443144561433914,2.751419038953161
1448,1,0.0014443144561433914,2.7499747244970174
1450,3,0.004332943368430175,2.7485304100408743
1455,1,0.0014443144561433914,2.744197466672444
1457,2,0.002888628912286783,2.7427531522163004
1458,1,0.0014443144561433914,2.7398645233040138
1459,1,0.0014443144561433914,2.73842020884787
1461,1,0.0014443144561433914,2.736975894391727
1462,1,0.0014443144561433914,2.7355315799355835
1470,2,0.002888628912286783,2.7340872654794404
1471,1,0.0014443144561433914,2.7311986365671532
1475,1,0.0014443144561433914,2.72975432211101
1476,1,0.0014443144561433914,2.7283100076548665
1479,2,0.002888628912286783,2.7268656931987234
1485,2,0.002888628912286783,2.7239770642864363
1489,1,0.0014443144561433914,2.7210884353741496
1490,2,0.002888628912286783,2.7196441209180064
1491,1,0.0014443144561433914,2.7167554920057193
1498,1,0.0014443144561433914,2.715311177549576
1500,1,0.0014443144561433914,2.7138668630934326
1502,2,0.002888628912286783,2.7124225486372895
1503,1,0.0014443144561433914,2.7095339197250023
1505,1,0.0014443144561433914,2.7080896052688592
1506,2,0.002888628912286783,2.7066452908127157
1508,1,0.0014443144561433914,2.703756661900429
1509,1,0.0014443144561433914,2.7023123474442854
1510,1,0.0014443144561433914,2.7008680329881423
1511,1,0.0014443144561433914,2.6994237185319987
1515,2,0.002888628912286783,2.6979794040758556
1519,1,0.0014443144561433914,2.6950907751635684
1520,2,0.002888628912286783,2.6936464607074253
1523,1,0.0014443144561433914,2.6907578317951386
1525,2,0.002888628912286783,2.689313517338995
1526,1,0.0014443144561433914,2.6864248884267083
1527,2,0.002888628912286783,2.6849805739705648
1531,1,0.0014443144561433914,2.682091945058278
1532,1,0.0014443144561433914,2.6806476306021345
1535,1,0.0014443144561433914,2.6792033161459914
1538,1,0.0014443144561433914,2.677759001689848
1539,1,0.0014443144561433914,2.6763146872337047
1542,2,0.002888628912286783,2.674870372777561
1543,1,0.0014443144561433914,2.6719817438652744
1547,2,0.002888628912286783,2.670537429409131
1553,2,0.002888628912286783,2.667648800496844
1565,1,0.0014443144561433914,2.6647601715845575
1566,1,0.0014443144561433914,2.663315857128414
1569,1,0.0014443144561433914,2.6618715426722708
1570,833,1.2031139419674453,2.660427228216127
1574,1,0.0014443144561433914,1.4573132862486822
1576,1,0.0014443144561433914,1.4558689717925386
1577,2,0.002888628912286783,1.4544246573363953
1579,2,0.002888628912286783,1.4515360284241086
1580,1,0.0014443144561433914,1.4486473995118216
1584,1,0.0014443144561433914,1.4472030850556783
1585,1,0.0014443144561433914,1.445758770599535
1593,1,0.0014443144561433914,1.4443144561433916
1596,1,0.0014443144561433914,1.4428701416872483
1598,1,0.0014443144561433914,1.4414258272311047
1599,2,0.002888628912286783,1.4399815127749613
1600,1,0.0014443144561433914,1.4370928838626746
1601,1,0.0014443144561433914,1.4356485694065313
1602,6,0.00866588673686035,1.4342042549503877
1608,1,0.0014443144561433914,1.4255383682135274
1610,1,0.0014443144561433914,1.424094053757384
1611,2,0.002888628912286783,1.4226497393012407
1613,1,0.0014443144561433914,1.4197611103889538
1616,2,0.002888628912286783,1.4183167959328105
1617,1,0.0014443144561433914,1.4154281670205238
1619,1,0.0014443144561433914,1.4139838525643804
1625,2,0.002888628912286783,1.4125395381082368
1626,1,0.0014443144561433914,1.4096509091959502
1628,1,0.0014443144561433914,1.4082065947398068
1632,1,0.0014443144561433914,1.4067622802836635
1633,1,0.0014443144561433914,1.4053179658275199
1636,1,0.0014443144561433914,1.4038736513713765
1641,1,0.0014443144561433914,1.4024293369152332
1642,1,0.0014443144561433914,1.4009850224590898
1643,1,0.0014443144561433914,1.3995407080029465
1647,2,0.002888628912286783,1.398096393546803
